date_collected,product_itemid,shopid,product_name,product_price,product_price_min,product_price_max,product_discount,product_brand,product_like_count,product_comment_count,product_views,product_total_rating,stock,units_sold,shop_location
6/21/2021,9609949343,298717077,【COD & Ready Stock】Women's Chiffon Puff Sleeve Crop Top Floral Long Sleeve Tops,281,113,241,60,No Brand,4762,488,30894,4.73,1968,1489,Mainland China
6/21/2021,6059135569,10615128,Korean Knitted Billie Tank Crop Ribbed Top,100,59,59,41,No Brand,814,53,11521,4.7,69,149,"Pasig City, Metro Manila"
6/21/2021,9312570921,10615128,Korean Quinn Short Roundneck Super Croptop,100,49,49,51,No Brand,564,128,6212,4.73,398,468,"Pasig City, Metro Manila"
6/21/2021,5765353281,144287446,COD DVX S-M Polka Beatrice Korean Ladies Crop Top Women's V-Neck Ruched T-shirt Damit Blouse Tee,188,46,46,76,No Brand,577,238,11924,4.89,242,775,"Caloocan City, Metro Manila"
6/21/2021,8550671818,46399675,ETUDE Korean Stylish Lace-Up Croptop,300,65,65,78,No Brand,455,533,20873,4.84,1030,1431,"Pasig City, Metro Manila"
6/21/2021,3876930094,51952313,Korean Tops for Live Selling Check Out Pre-loved,,35,99,0,No Brand,3,26,240,4.88,198,123,"Caloocan City, Metro Manila"
6/21/2021,5579678870,218401063,Blouse Crop Top Knitted Ruffles for Women Plain Assorted Color,99,59,59,40,No Brand,1,3,219,5,3491,6,"Iloilo City, Iloilo"
6/21/2021,6900306193,10615128,Coco - Korean Croptop Roundneck Tshirt,100,55,55,45,No Brand,3263,650,11447,4.54,2158,2397,"Pasig City, Metro Manila"
6/21/2021,7100870709,55748694,SS Korean Peplum Garter Tops Women Crop Top Fashion Blouse,150,55,55,63,No Brand,4001,6459,14234,4.68,3291,17033,"Taytay, Rizal"
6/21/2021,8438136998,10377223,R&O Korean style Bear Design Fashion Crop top,199,77,77,61,No Brand,727,658,21222,4.97,300,1493,"Pasay City, Metro Manila"
6/21/2021,8958249512,10377223,R&O Korean Style Cute Printed Crop Top,199,77,77,61,No Brand,991,812,51473,4.94,304,2015,"Pasay City, Metro Manila"
6/21/2021,6957660628,276428558,C&B Oversized Boxy Korean Crop Top (WOMEN),,66,66,0,No Brand,4969,1687,18975,4.85,1249,8177,"Taytay, Rizal"
6/21/2021,6150415486,23250659,Crop Top Shirt T Shirt Blouse Korean Clothing  Plus Size for Women Round Neck T-shirt Crop Top,,95,95,0,No Brand,1843,766,6070,4.85,23842,2137,"Valenzuela City, Metro Manila"
6/21/2021,7184779115,10377223,R&O Korean style Printed Short Sleeve Crop Top,199,69,69,65,No Brand,492,564,12981,4.95,29,991,"Pasay City, Metro Manila"
6/21/2021,7974386758,316239219,Key - 0113 Crop Calina Button Wolfis Premium / Top Blouse Women Wolfis Premium Crop Xl Kancing,321,219,219,32,No Brand,38,20,1467,4.65,4485,37,Indonesia
6/21/2021,9638284953,17325060,Sydney Squareneck Rutched Longsleeve Puff offshoulder Crop Tops KOREAN INSPIRED joymarcelo,249,136,136,45,No Brand,493,56,18209,4.82,13,121,"San Mateo, Rizal"
6/21/2021,9127298274,36754442,Kathryn Korean Tops Overlap Design Side Tali Crop Top 11173#,299,49,49,84,No Brand,467,54,16610,4.54,1401,156,"Taytay, Rizal"
6/21/2021,9232814237,19100527,Mumu #CT54 Korean Knitted Stylish Squareneck Top Ladies Croptop Blouse,150,49,49,67,No Brand,2532,3409,60890,4.95,1998,9994,"Valenzuela City, Metro Manila"
6/21/2021,8141820316,276895504,Women's Trendy Posh Front String Crop Top Plain Cotton Spandex tops,99,49,49,51,No Brand,2446,910,166390,4.63,1044,3605,"Valenzuela City, Metro Manila"
6/21/2021,5077407477,25811092,Angelcity Lettuce Crop Top Long Sleeve Blouse Korean Top Knitted LSS,99,59,63,40,No Brand,2514,1751,26521,4.79,73,4733,"Pasay City, Metro Manila"
6/21/2021,3045496361,36365595,korean women tops fashion croptop trendy top,,75,75,0,No Brand,131,16,7413,4.56,6901,81,"Binondo, Metro Manila"
6/21/2021,9413732857,31488555,WPF Korean Style Rib Knit Sando Crop Top Smocked Back Padded N3#,100,65,65,35,No Brand,193,81,3078,4.88,1615,239,"San Nicolas, Metro Manila"
6/21/2021,6885461771,276895504,SEXY RACERBACK SANDO FOR WOMEN (Boxer Sando/Tank Top) ON HAND,99,39,39,61,No Brand,65,9,3794,4.44,4973,25,"Valenzuela City, Metro Manila"
6/21/2021,2163351727,25587666,Kily.PH Korean Plain Crop Top Shirt Cotton Spandex Basic Tops 6A0060,150,59,59,61,No Brand,31884,17398,372953,4.79,2251,60900,"Taytay, Rizal"
6/21/2021,6677783308,19100527,Mumu #CT72 Korean Fashion String Top Adjustable Ribbon Knot Crop Top for Ladies,200,59,59,71,No Brand,2752,7824,38032,4.96,1952,24494,"Valenzuela City, Metro Manila"
6/21/2021,7263695584,12280641,R2 Ribbed Knitted Blazer Self Tie Korean Lettuce Hem Edge Crop Yna Top,100,49,49,51,No Brand,292,186,3447,4.88,32,472,"Taytay, Rizal"
6/21/2021,4370105209,299396535,Chiffon Off Shoulder Shirt Ruffle Floral Print Top Blouse Korean Top Trendy Top Square Collar Printed Chiffon Shirt Puff Seelve Shirt Off-shoulder Short Slim Slimming Lantern Sleeve Shirt Women,224,109,279,53,No Brand,3613,799,23738,4.89,4853,1972,Mainland China
6/21/2021,3479083981,20477406,PinSan Korean Style Rib Knit Sando Crop Top Smocked Back Padded,120,75,75,38,No Brand,3055,887,23509,4.9,2306,2381,"Binondo, Metro Manila"
6/21/2021,8513700725,20477406,PinSan Korean Style Rib Knit Sando Crop Top Smocked Back Padded,120,75,75,38,No Brand,871,359,6797,4.88,2043,916,"Binondo, Metro Manila"
6/21/2021,10410582486,318520270,ESSENTIELMANILA Plaid Loose Cropped Top (Trendy Korean Inspired Cropped Polo),420,249,249,41,No Brand,289,18,4443,4.94,539,38,"Angono, Rizal"
6/21/2021,8613096468,218401063,Women's Crop Top Blouse Button Knitted Short Sleeves Round Neck Plain,129,59,59,54,No Brand,8,8,556,4.88,5388,20,"Iloilo City, Iloilo"
6/21/2021,8138345985,17325060,Sassy One side bakuna Sexy Crop Tops korean inspired top joymarelo,89,59,59,34,No Brand,143,68,4255,4.86,34,190,"San Mateo, Rizal"
6/21/2021,2806209991,25811092,Angelcity Vneck Blouse Tops Womem Korean semi Crop Top  LN,399,88,88,78,No Brand,5866,8190,12402,4.82,6024,23973,"Pasay City, Metro Manila"
6/21/2021,6758941187,273094218,Korean fashion Short Sleeve Knit women crop top,450,199,199,56,No Brand,170,18,4870,4.83,346,35,"Guiguinto, Bulacan"
6/21/2021,8136369302,273094218,2021 new summer Korean style slim-fit V-neck short-sleeved T-shirt top with wooden ears,370,169,169,54,No Brand,112,13,4779,4.69,125,26,"Guiguinto, Bulacan"
6/21/2021,3861115290,331790042,[COD Ready Stock] Women Blouse Korean Top Chiffon Puff Sleeve Crop Top Blouse Floral Croptop Long Sleeve T-Shirts Tops Square Collar Pleated Shirt Women,452,46,229,90,No Brand,13455,2446,134994,4.89,25658,6453,Mainland China
6/21/2021,8338301512,17325060,Letezia  Squareneck Collar CUT-OUT Puff Sleeve crop tops korean inspired top joymarcelo,249,120,120,52,No Brand,734,100,16030,4.83,28,213,"San Mateo, Rizal"
6/21/2021,8751390485,33547364,Fashionable clothing korean for females slimming suit crop top strechable quality for daily use tops,250,59,65,76,No Brand,244,99,10798,4.86,27627,291,"Binondo, Metro Manila"
6/21/2021,10401689418,36934404,MELODY Puff Sleeve Two Side String Ruched Top 11190#,299,65,65,78,No Brand,546,294,15736,4.78,389,931,"Taytay, Rizal"
6/21/2021,7062047746,144287446,COD DVX #4765 Korean Ladies Women's Casual Tie Dye Crop Top Ladies Short Sleeve T-shirts Damit Top,199,55,55,72,No Brand,557,237,6016,4.86,81,854,"Caloocan City, Metro Manila"
6/21/2021,6584873595,17325060,Oli Squareneck rutched ruffled Puff Sleeve crop tops korean inspired top joymarcelo,199,129,129,35,No Brand,375,41,9802,4.88,16,107,"San Mateo, Rizal"
6/21/2021,5440406541,55748694,SS Korean Button Tops V-Neck Button Down Crop Top Women Fashion Short Sleeve,150,62,65,59,No Brand,31518,25225,83695,4.8,28271,77732,"Taytay, Rizal"
6/21/2021,7077208346,46399675,CRIZZA Sexy Zara Ruched Garter Top,200,51,51,75,No Brand,6915,6470,54375,4.86,551,19981,"Pasig City, Metro Manila"
6/21/2021,6282857526,25811092,Angelcity Floral Smocked Puff Sleeves Korean Crop Top SMK,159,65,65,59,No Brand,313,566,13738,4.86,163,1864,"Pasay City, Metro Manila"
6/21/2021,8016339057,11187885,button down waffle knit semi crop top lettuce ruffle sleeves plain solid color women korean B007,199,59,59,70,No Brand,4672,1515,58193,4.8,1631,5874,"Caloocan City, Metro Manila"
6/21/2021,7942283012,180767252,Topfashion♌2 Women Blouse Square Collar Short Floral Sweet Chiffon Flare Sleeve Blouse Tops Korean Female crop top,469,195,195,58,No Brand,790,327,21890,4.83,2234,649,Mainland China
6/21/2021,6008311416,36247807,boho trendy clothes short sleeves kintted top(BVQ),150,99,99,34,No Brand,7190,2239,17001,4.34,108617,6904,"San Nicolas, Metro Manila"
6/21/2021,8866924419,46399675,VIY Korean Knitted Ruched Top,500,59,59,88,No Brand,82,9,9001,4.11,811,23,"Pasig City, Metro Manila"
6/21/2021,6655580680,297008262,Fashion Women Clothes Knitted V-neckline Is Empty and Lovely Sexy Skinny Short Sleeve Korean Casual Crop Top,390,195,195,50,No Brand,372,58,7639,4.81,520,141,Mainland China
6/21/2021,7777025847,25811092,Knit crop top lettuce edge STRIPES Tops Korean top REA,99,49,53,51,No Brand,3032,3224,41974,4.8,14994,10498,"Pasay City, Metro Manila"
6/21/2021,3353804799,312874722,boutique korean trendy clothes crop top,168,55,99,67,No Brand,641,239,42917,4.73,36844,756,"San Nicolas, Metro Manila"
6/21/2021,11109426763,46399675,MALIBU Korean Trend Puff Sleeves Top,500,63,63,87,No Brand,831,379,68627,4.77,10670,1106,"Pasig City, Metro Manila"
6/21/2021,7755198606,294013171,(COD) Ladyfair Korean fashion square collar sexy pleated chiffon crop top small floral print,438,198,198,55,No Brand,30240,5650,53412,4.83,598,17673,"Malabon City, Metro Manila"
6/21/2021,4371559418,5302656,Korean Aesthetic Reworked Polo Crop Top Long Sleeve Ulzzaang Official,230,196,196,15,No Brand,2364,98,5940,4.99,120,181,"Bacoor, Cavite"
6/21/2021,3279051327,312990876,Oversize Crop Tee | Top Women Crop Top,185,107,107,42,No Brand,115,12,2234,4.08,1657,36,Indonesia
6/21/2021,7287492444,203572725,DNEMNLPH Zoey Side Ruched Top (Korean Fashion Knitted Ribbed Blouse),199,99,99,50,No Brand,865,191,22348,4.89,18,501,"Cainta, Rizal"
6/21/2021,9913920395,25811092,Angelcity Smocked Puff Sleeves Tops Korean Top SMK,159,65,65,59,No Brand,2070,2595,29141,4.81,11407,9453,"Pasay City, Metro Manila"
6/21/2021,6083567838,10377223,R&O Korean polyester Crop Top,199,77,77,61,No Brand,4465,1715,98729,4.96,192,3729,"Pasay City, Metro Manila"
6/21/2021,10900161573,431447101,Korean Summer Fashion Floral V-neck Print Crop Top,120,84,120,30,No Brand,73,6,1673,4.83,160,17,"Santa Cruz, Metro Manila"
6/21/2021,5260475882,328633553,LALUNA Korean Fashion Katrina Plain Garter Daily Basic Loose Top 1211,150,79,79,47,No Brand,2,1,34,5,9987,4,"Taytay, Rizal"
6/21/2021,6416821701,41311013,Dara Korean Sexy Hanging Crop Top Blouse,,65,65,0,No Brand,15928,6312,24916,4.29,37820,17856,"Pasig City, Metro Manila"
6/21/2021,2760747302,25811092,square neck tops blouse plain semi crop tops Korean fashion slim fit free size SN,399,55,55,86,No Brand,22495,12980,79817,4.71,24368,44071,"Pasay City, Metro Manila"
6/21/2021,8034467808,86411248,EMILY Criss Cross Tie Crop Top Blouse TRENDY,110,55,55,50,No Brand,968,467,19478,4.76,904,1397,"Las Pinas City, Metro Manila"
6/28/2021,10409358009,456337069,Woman t-shirts harajuku dragon kpop ropa mujer y2k tops korean style oversized t shirt clothes aesth,299,99,99,67,No Brand,5,1,103,5,26,2,"Quezon City, Metro Manila"
6/28/2021,2325258563,29392066,Korean Fashion V-Neck Twisted Top Blouse,249,152,152,39,No Brand,949,399,665,4.84,1832,910,"Binondo, Metro Manila"
6/28/2021,8540273732,291022738,square neck tops blouse plain semi crop tops Korean fashion slim fit free size,150,58,58,61,No Brand,12,11,499,3.64,1942,54,"Paranaque City, Metro Manila"
6/28/2021,3590133563,396605392,Women's T-shirt Short Sleeve Round Neck Cotton 30% Solid Color  Korean Fashion,,340,340,0,No Brand,38,2,946,5,8000,4,Mainland China
6/28/2021,3189018299,416886409,France Korean-Style Puff Sleeve Shirt Women's 2021Summer  Square Neck Open Back Floral-Print Top Short,622,374,374,40,No Brand,460,10,6315,4.8,3438,17,Mainland China
6/28/2021,3192069037,10377223,R&O Korean Style Cotton Spandex Casual Fit Tees Short Sleeve Top,199,73,73,63,No Brand,1233,1136,71853,4.95,666,2773,"Pasay City, Metro Manila"
6/28/2021,11610859181,449182992,Korean Fashion White Blouse/Tops 01 (Preloved),,50,65,0,No Brand,2,0,261,0,5,4,"Legazpi City, Albay"
6/28/2021,8358485297,449754824,【BTG】Striped Short-sleeved T-shirt Women's Slim Student Korean Style Top,376,188,188,50,No Brand,205,5,7785,5,1860,16,Mainland China
6/28/2021,4940886722,55748694,SS Lettuce Blouse Top Basic Crop Top Korean Fashion Women Tops,100,45,55,55,No Brand,10575,17337,70096,4.75,16159,55655,"Taytay, Rizal"
6/28/2021,9366196841,64360491,korean fashion cotton Round neck blouse top shortsleeve,250,150,150,40,No Brand,14,7,715,4.71,474,51,"Pasay City, Metro Manila"
6/28/2021,8640641663,36754442,KATHRYN SQUARE TURTLE  NECK KOREAN TOPS 11180#,199,59,59,70,No Brand,189,137,4914,4.86,368,279,"Taytay, Rizal"
6/28/2021,8858747915,449754824,【BTG】Design Niche Short Short-sleeved T-shirt Female Summer Loose Korean Ins High Waist Top,380,190,190,50,No Brand,53,3,1681,5,4991,9,Mainland China
6/28/2021,3202562103,16590993,Korean lace top bestseller style 5Colors,250,230,230,8,No Brand,8192,2244,16468,4.92,615,5318,"Binondo, Metro Manila"
6/28/2021,9859049348,360379308,Puff Sleeve Chiffon Square Collar Fairy Korean Style Lace-up Pleated Tops Cute Ribbon Top,563,259,259,54,No Brand,197,7,7940,4.29,1665,10,Mainland China
6/28/2021,4838940464,55748694,SS Korean Crop Top Cinched Cut Garter Tops V Neck Blouse,150,58,64,61,No Brand,25656,20013,55308,4.77,34146,56251,"Taytay, Rizal"
6/28/2021,7356348155,36637203,Korean fashion women summer cartoon short sleeves T-shirts oversized shirt,180,79,79,56,No Brand,15768,14145,158551,4.69,42618,65096,"San Nicolas, Metro Manila"
6/28/2021,8216884103,264590394,Claire Korean Blouse Tie  Top 11158#,199,65,65,67,No Brand,642,276,4459,4.89,111,790,"Taytay, Rizal"
6/28/2021,8805174047,64360491,Korean Fashion Knitted Blouse Knitted Top ShortSleeve Stripe,300,199,199,34,No Brand,57,24,224,5,65,34,"Pasay City, Metro Manila"
6/28/2021,4390396976,360379308,Korean Pleated Gathered-waist  Shirt Sweet Slim Fit Top Cute Short Top,400,236,236,41,No Brand,42,4,2643,5,5943,15,Mainland China
6/28/2021,10212044078,468959708,Short-sleeved T-shirt Women's Short Tops Doll Collar Ice Silk Knitted T-shirt,418,209,209,50,No Brand,35,1,558,5,2396,1,"Sampaloc, Metro Manila"
6/28/2021,4289697795,360379308,Chiffon Korean-Style Square Collar Slim Sweet Floral Short Sleeve Top,480,255,255,47,No Brand,289,23,13921,4.87,3715,36,Mainland China
6/28/2021,4840459112,55748694,SS Korean Basic Blouse Top Women Short Sleeve Tops Fits Small to Semi-Large,100,49,52,51,No Brand,11643,12812,65815,4.74,13117,40446,"Taytay, Rizal"
6/28/2021,8061220194,64360491,korean fashion knitted Round neck blouse top short sleeves,300,250,250,17,No Brand,23,12,1306,4.83,371,82,"Pasay City, Metro Manila"
6/28/2021,5589210512,296000894,Spring 2021 new Korean style lazy wind loose outer wear solid color shirt women's versatile basic inner long-sleeved shirt,,376,376,0,No Brand,2,0,121,0,480,3,Mainland China
6/28/2021,4873277981,203572725,DNEMNLPH Fiona Vintage Puff Top (Trendy Korean Inspired Fashion Best Seller),249,159,159,36,No Brand,1583,95,25803,4.78,66,220,"Cainta, Rizal"
6/28/2021,6941576557,40841188,xiaozhainv ♬ T-shirt Woman V-neck Korean Slim all-match Tops ootd,330,215,215,35,No Brand,149,28,2247,4.75,79914,76,Mainland China
6/28/2021,8967948815,468959708,Lace Stitching Double Layer Lapel Top Women Loose Short Sleeve T-shirt,446,223,223,50,No Brand,47,1,444,5,2999,1,"Sampaloc, Metro Manila"
6/28/2021,8154700018,64360491,korean fashion knitted Round neck blouse top short sleeve,300,245,245,18,No Brand,57,35,2707,4.91,74,186,"Pasay City, Metro Manila"
6/28/2021,7919342724,1083822,NKD Korean Fashion Erich Basic Daily Polo Tie Top 1104,300,135,138,55,No Brand,4616,3794,16360,4.89,17550,10471,"Taytay, Rizal"
6/28/2021,2538456294,55748694,SS Korean Fashion Peplum Top Blouse Short Sleeve Tops Crop Top,150,59,65,61,No Brand,10632,16079,65766,4.63,1062,54239,"Taytay, Rizal"
6/28/2021,6356385195,312874722,Korean loose T-shirt is the new trend of summer women Sweethearts outfit,169,69,79,59,No Brand,8656,6097,228284,4.67,10428,29136,"San Nicolas, Metro Manila"
6/28/2021,9224786101,313565900,Women's Korean New Color Block Short Sleeve Shirt Loose Top,640,320,320,50,No Brand,39,4,223,5,232,7,Mainland China
6/28/2021,11106668262,435915347,Korean Ktees Preloved,,10,10,0,No Brand,0,18,607,4.83,20,37,"Silang, Cavite"
6/28/2021,9752389108,50114777,BCUA Korean casual New top Women Clothes T-shirt Summer short sleeve blouse Size M-2XL 986,200,95,95,53,No Brand,56,19,1606,4.84,1734,48,"Pasay City, Metro Manila"
6/28/2021,7956324829,36247807,Korean casual New top Women Clothes T-shirt Summer short sleeve cartoon long blouse(BVQ),200,79,79,61,No Brand,10393,8991,38680,4.66,388504,41207,"San Nicolas, Metro Manila"
6/28/2021,5136346415,36929169,Awesome Korean Top Clothing 11014#,99,59,59,40,No Brand,32,36,740,4.78,4861,124,"Taytay, Rizal"
6/28/2021,3689438184,64360491,korean fashion knitted Round neck blouse top short sleeves,300,245,245,18,No Brand,39,28,2032,4.96,697,171,"Pasay City, Metro Manila"
6/28/2021,10603843791,187693161,Women's Korean Top Summer New Style Short-sleeved Splicing Puff Sleeve Slim-fit Square-neck Knitted Shirt,405,245,245,40,No Brand,25,2,594,4.5,11974,10,Mainland China
6/28/2021,3390794526,449754824,【BTG】Embroidered Love Short-sleeved T-shirt Women Loose and Versatile Simple Top Ins,556,278,278,50,No Brand,17,0,295,0,9999,0,Mainland China
6/28/2021,6016777470,29392066,Korean Fashion Simple Rib V neck Knitted Top Blouse,299,85,85,72,No Brand,78,115,1648,4.93,699,313,"Binondo, Metro Manila"
6/28/2021,4138616832,266802542,2345✨ 【COD & Ready Stock】 Korean plus size 2021 sale fashion summer loose floral blouse tops for women top trendy casual short sleeves cartoons shirt,640,329,329,49,No Brand,1164,179,1406,4.89,3581,394,Mainland China
6/28/2021,9632947044,399808845,Women short Sleeve Shirts Thin Casual Fashion Loose Shirt Tops Womens Blouse Women's Short Suit Jacket2021New Korean Style Loose Leisure All-Matching Short Sleeve Small Suit Oversized,1979,399,399,80,No Brand,432,8,5735,4.62,763,21,Mainland China
6/28/2021,3052625282,449754824,【BTG】2021 New Korean Version of Loose Letters Printed Short-sleeved T-shirt Girl Short Top,337,168,168,50,No Brand,96,1,3532,4,10002,13,Mainland China
6/28/2021,6540777506,64360491,korean fashion knitted blouse knitted top shortsleeve,250,178,178,29,No Brand,266,349,656,4.95,85,655,"Pasay City, Metro Manila"
6/28/2021,2503296060,126018720,Women korean top Chiffon Polka Dot Print Casual Tops,553,79,309,86,No Brand,12733,1354,165810,4.79,9595,3651,Mainland China
6/28/2021,2952422461,325618926,Chiffon Ruffled Square Collar Korean Tops Pearl Buttons Solid Color Versatile Slim-Fit Top,500,279,279,44,No Brand,348,51,12051,4.8,2954,88,Mainland China
6/28/2021,8812869286,46399675,MIKANA Korean Squareneck Knitted Top,200,55,55,73,No Brand,9465,11045,124786,4.83,13444,30837,"Pasig City, Metro Manila"
6/28/2021,1815078583,29392066,Korean Fashion stripe Knitted top blouse,185,155,155,16,No Brand,1375,685,934,4.9,1760,1451,"Binondo, Metro Manila"
6/28/2021,2503296036,126018720,【COD ✔️ Ready Stock】Women korean top Dot Print Elegant Chiffon Blouse Crop top Tops,465,89,229,81,No Brand,5437,1410,15078,4.73,4437,3931,Mainland China
6/28/2021,11202095867,64360491,korean fashion cotton Round neck blouse top shortsleeve,280,230,230,18,No Brand,31,11,1117,5,308,36,"Pasay City, Metro Manila"
6/28/2021,8568672496,468959708,Korean Style Retro Plaid Shirt Women Short-sleeved Puff Sleeve T-shirt,357,179,179,50,No Brand,10,1,76,5,1127,1,"Sampaloc, Metro Manila"
